File1,File2,TF-IDF Similarity,Semantic Similarity,Tense Change,Voice Change
org-110.txt,FID-004.txt,0.07,0.85,False,False
org-110.txt,FID-005.txt,0.07,0.86,True,False
org-110.txt,FID-006.txt,0.08,0.87,True,False
org-110.txt,FID-007.txt,0.13,0.88,True,False
org-110.txt,FID-008.txt,0.02,0.81,True,False
org-110.txt,FID-009.txt,0.06,0.87,False,False
org-110.txt,FID-010.txt,0.1,0.89,True,False
org-110.txt,FID-011.txt,0.1,0.89,True,False
org-110.txt,FID-012.txt,0.04,0.86,True,False
org-110.txt,FID-013.txt,0.05,0.84,True,False
org-110.txt,FID-014.txt,0.13,0.89,True,False
org-110.txt,FID-015.txt,0.11,0.89,True,False
org-110.txt,FID-016.txt,0.16,0.94,True,False
org-110.txt,FID-017.txt,0.04,0.83,True,False
org-110.txt,FID-018.txt,0.14,0.91,True,False
org-110.txt,FID-019.txt,0.06,0.84,False,False
org-110.txt,FID-020.txt,0.09,0.9,True,False
org-110.txt,FID-021.txt,0.03,0.79,True,False
org-110.txt,FID-022.txt,0.24,0.88,True,False
org-110.txt,FID-023.txt,0.11,0.86,False,False
org-110.txt,FID-024.txt,0.02,0.82,True,False
org-110.txt,FID-025.txt,0.01,0.85,False,False
org-110.txt,FID-026.txt,0.19,0.86,True,False
org-110.txt,FID-027.txt,0.06,0.87,True,False
org-110.txt,FID-028.txt,0.11,0.87,True,False
org-110.txt,FID-029.txt,0.12,0.89,False,False
org-110.txt,FID-030.txt,0.1,0.88,True,False
